 0.18	231	209	S	208962	 Escherichia albertii
 0.02	22	22	S1	1440052	 Escherichia albertii KF1
 0.13	164	164	S	1499973	 Escherichia marmotae
 0.13	163	163	S	564	 Escherichia fergusonii
 0.10	131	0	G1	2608889	 unclassified Escherichia
 0.10	127	127	S	2044467	 Escherichia sp. E4742
 0.00	4	4	S	2725997	 Escherichia sp. SCLE84
 1.45	1834	155	G	620	 Shigella
 0.60	765	763	S	621	 Shigella boydii
 0.00	2	2	S1	344609	 Shigella boydii CDC 3083-94
 0.47	593	556	S	623	 Shigella flexneri
 0.01	13	0	S1	424718	 Shigella flexneri 5a
 0.01	13	13	S2	1086030	 Shigella flexneri 5a str. M90T
 0.01	9	9	S1	1617964	 Shigella flexneri 4c
 0.00	4	4	S1	424720	 Shigella flexneri Y
 0.00	4	4	S1	591020	 Shigella flexneri 2002017
 0.00	3	2	S1	42897	 Shigella flexneri 2a
 0.00	1	1	S2	198214	 Shigella flexneri 2a str. 301
 0.00	2	2	S1	1282358	 Shigella flexneri Shi06HN006
 0.00	1	0	S1	373383	 Shigella flexneri 5
 0.00	1	1	S2	373384	 Shigella flexneri 5 str. 8401
 0.00	1	1	S1	1282357	 Shigella flexneri 2003036
 0.25	314	277	S	622	 Shigella dysenteriae
 0.03	37	37	S1	754093	 Shigella dysenteriae 1617
 0.01	7	7	S	624	 Shigella sonnei
 0.67	854	36	G	570	 Klebsiella
 0.54	686	500	S	573	 Klebsiella pneumoniae
 0.12	157	157	S1	1304922	 Klebsiella pneumoniae 500_1420
 0.02	26	26	S1	72407	 Klebsiella pneumoniae subsp. pneumoniae
 0.00	3	3	S1	1420012	 Klebsiella pneumoniae 30660/NJST258_1
 0.05	62	6	G1	2608929	 unclassified Klebsiella
 0.04	51	51	S	1905288	 Klebsiella sp. LTGPAF-6F
 0.00	3	3	S	2488567	 Klebsiella sp. FDAARGOS_511
 0.00	1	1	S	160057	 Klebsiella sp. KCL-2
 0.00	1	1	S	2697371	 Klebsiella sp. MPUS7
 0.02	20	20	S	548	 Klebsiella aerogenes
 0.01	19	19	S	244366	 Klebsiella variicola
 0.01	12	12	S	1463165	 Klebsiella quasipneumoniae
 0.01	9	6	S	1134687	 Klebsiella michiganensis
 0.00	3	3	S1	1191061	 Klebsiella michiganensis E718
 0.00	6	6	S	2153354	 Klebsiella huaxiensis
 0.00	3	3	S	571	 Klebsiella oxytoca
 0.00	1	1	S	2058152	 Klebsiella grimontii
 0.22	276	104	G	544	 Citrobacter
 0.07	84	13	G1	1344959	 Citrobacter freundii complex
 0.04	49	49	S	546	 Citrobacter freundii
 0.01	11	11	S	67827	 Citrobacter werkmanii
 0.00	5	5	S	1639133	 Citrobacter portucalensis
 0.00	3	3	S	2066049	 Citrobacter freundii complex sp. CFNIH2
 0.00	2	2	S	133448	 Citrobacter youngae
 0.00	1	1	S	2077149	 Citrobacter freundii complex sp. CFNIH9
 0.06	73	17	G1	2644389	 unclassified Citrobacter
 0.02	23	23	S	2562449	 Citrobacter sp. SNU WT2
 0.01	17	17	S	2742624	 Citrobacter sp. RHB25-C09
 0.01	9	9	S	2653932	 Citrobacter sp. NMI7904_11
 0.00	3	3	S	2546350	 Citrobacter sp. LY-1
 0.00	2	2	S	2742655	 Citrobacter sp. RHBSTW-00570
 0.00	1	1	S	1702170	 Citrobacter sp. FDAARGOS_156
 0.00	1	1	S	1703250	 Citrobacter sp. CRE-46
 0.01	8	3	S	35703	 Citrobacter amalonaticus
 0.00	5	5	S1	1261127	 Citrobacter amalonaticus Y19
 0.00	6	0	S	67825	 Citrobacter rodentium
 0.00	6	6	S1	637910	 Citrobacter rodentium ICC168
 0.00	1	1	S	67824	 Citrobacter farmeri
 0.17	214	12	G	590	 Salmonella
 0.11	143	73	S	28901	 Salmonella enterica
 0.03	41	7	S1	59201	 Salmonella enterica subsp. enterica
 0.01	7	7	S2	340189	 Salmonella enterica subsp. enterica serovar Manhattan
 0.00	6	6	S2	90371	 Salmonella enterica subsp. enterica serovar Typhimurium
 0.00	4	4	S2	1962641	 Salmonella enterica subsp. enterica serovar Birkenhead
 0.00	3	3	S2	286783	 Salmonella enterica subsp. enterica serovar Indiana
 0.00	3	0	S2	436295	 Salmonella enterica subsp. enterica serovar Poona
 0.00	3	3	S3	1124962	 Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673
 0.00	2	2	S2	54388	 Salmonella enterica subsp. enterica serovar Paratyphi A
 0.00	2	2	S2	611	 Salmonella enterica subsp. enterica serovar Heidelberg
 0.00	1	1	S2	70803	 Salmonella enterica subsp. enterica serovar Minnesota
 0.00	1	0	S2	58095	 Salmonella enterica subsp. enterica serovar Agona
 0.00	1	1	S3	1406860	 Salmonella enterica subsp. enterica serovar Agona str. 24249
 0.00	1	0	S2	1242085	 Salmonella enterica subsp. enterica serovar Macclesfield
 0.00	1	1	S3	1242107	 Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643
 0.00	1	1	S2	149539	 Salmonella enterica subsp. enterica serovar Enteritidis
 0.00	1	1	S2	90370	 Salmonella enterica subsp. enterica serovar Typhi
 0.00	1	1	S2	260678	 Salmonella enterica subsp. enterica serovar Goldcoast
 0.00	1	1	S2	2579247	 Salmonella enterica subsp. enterica serovar Rough O:-:-
 0.01	17	1	S1	59202	 Salmonella enterica subsp. salamae
 0.01	13	0	S2	1243601	 Salmonella enterica subsp. salamae serovar 55:k:z39
 0.01	13	13	S3	1243602	 Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K
 0.00	2	2	S2	297361	 Salmonella enterica subsp. salamae serovar Greenside
 0.00	1	1	S2	2500152	 Salmonella enterica subsp. salamae serovar 42:r:-
 0.01	7	4	S1	59203	 Salmonella enterica subsp. arizonae
 0.00	3	3	S2	41514	 Salmonella enterica subsp. arizonae serovar 62:z4,z23:-
 0.00	3	0	S1	59205	 Salmonella enterica subsp. houtenae
 0.00	3	3	S2	1299291	 Salmonella enterica subsp. houtenae str. CFSAN000552
 0.00	2	1	S1	59204	 Salmonella enterica subsp. diarizonae
 0.00	1	1	S2	2760407	 Salmonella enterica subsp. diarizonae serovar b,50:-:-
 0.04	54	54	S	54736	 Salmonella bongori
 0.00	5	0	G1	2614656	 unclassified Salmonella
 0.00	4	4	S	2686305	 Salmonella sp. S13
 0.00	1	1	S	2664291	 Salmonella sp. HNK130
 0.12	148	22	G	547	 Enterobacter
 0.06	82	9	G1	354276	 Enterobacter cloacae complex
 0.02	25	21	S	550	 Enterobacter cloacae
 0.00	4	0	S1	69219	 Enterobacter cloacae subsp. dissolvens
 0.00	4	4	S2	1104326	 Enterobacter cloacae subsp. dissolvens SDM
 0.01	16	16	S	158836	 Enterobacter hormaechei
 0.01	9	9	S	299767	 Enterobacter ludwigii
 0.01	7	7	S	61645	 Enterobacter asburiae
 0.01	7	0	G2	2757714	 unclassified Enterobacter cloacae complex
 0.01	7	7	S	2027919	 Enterobacter cloacae complex sp.
 0.00	5	5	S	69218	 Enterobacter cancerogenus
 0.00	3	3	S	1812935	 Enterobacter roggenkampii
 0.00	1	1	S	208224	 Enterobacter kobei
 0.03	42	1	G1	2608935	 unclassified Enterobacter
 0.02	27	27	S	2724468	 Enterobacter sp. JUb54
 0.00	4	4	S	1914861	 Enterobacter sp. SA187
 0.00	3	3	S	2596949	 Enterobacter sp. E76
 0.00	2	2	S	2742676	 Enterobacter sp. RHBSTW-00994
 0.00	1	1	S	399742	 Enterobacter sp. 638
 0.00	1	1	S	2747372	 Enterobacter sp. DSM 30060
 0.00	1	1	S	2742639	 Enterobacter sp. RHBSTW-00175
 0.00	1	1	S	2742619	 Enterobacter sp. RHB15-C17
 0.00	1	1	S	2565914	 Enterobacter sp. 18A13
 0.00	1	1	S	885040	 Enterobacter soli
 0.00	1	1	S	2478464	 Enterobacter oligotrophica
 0.06	72	17	G	160674	 Raoultella
 0.04	48	48	S	575	 Raoultella planticola
 0.00	5	5	S	577	 Raoultella terrigena
 0.00	2	2	S	54291	 Raoultella ornithinolytica
 0.03	38	3	G	158483	 Cedecea
 0.02	20	0	G1	2649846	 unclassified Cedecea
 0.02	20	20	S	2545798	 Cedecea sp. FDAARGOS_727
 0.01	12	12	S	158822	 Cedecea neteri
 0.00	3	3	S	158823	 Cedecea lapagei
 0.03	37	5	G	83654	 Leclercia
 0.02	20	20	S	83655	 Leclercia adecarboxylata
 0.01	12	5	G1	2627398	 unclassified Leclercia
 0.00	3	3	S	1920114	 Leclercia sp. LSNIH1
 0.00	2	2	S	2681307	 Leclercia sp. J807
 0.00	1	1	S	2282310	 Leclercia sp. W6
 0.00	1	1	S	2681308	 Leclercia sp. 119287
 0.02	25	6	G	1330547	 Kosakonia
 0.00	5	5	S	283686	 Kosakonia radicincitans
 0.00	5	0	G1	2632876	 unclassified Kosakonia
 0.00	4	4	S	2725560	 Kosakonia sp. SMBL-WEM22
 0.00	1	1	S	2492396	 Kosakonia sp. CCTCC M2018092
 0.00	4	4	S	208223	 Kosakonia cowanii
 0.00	2	2	S	551989	 Kosakonia arachidis
 0.00	2	2	S	1158459	 Kosakonia sacchari
 0.00	1	1	S	497725	 Kosakonia oryzae
 0.02	21	0	G	1903434	 Atlantibacter
 0.02	21	21	S	565	 Atlantibacter hermannii
 0.01	17	8	G	413496	 Cronobacter
 0.00	4	4	S	28141	 Cronobacter sakazakii
 0.00	1	0	S	413497	 Cronobacter dublinensis
 0.00	1	0	S1	413498	 Cronobacter dublinensis subsp. dublinensis
 0.00	1	1	S2	1159554	 Cronobacter dublinensis subsp. dublinensis LMG 23823
 0.00	1	0	S	413502	 Cronobacter turicensis
 0.00	1	1	S1	693216	 Cronobacter turicensis z3032
 0.00	1	1	S	413503	 Cronobacter malonaticus
 0.00	1	0	S	535744	 Cronobacter universalis
 0.00	1	1	S1	1074000	 Cronobacter universalis NCTC 9529
 0.00	1	0	G1	2649764	 unclassified Cronobacter
 0.00	1	1	S	1906275	 Cronobacter sp. JZ38
 0.01	16	0	G	1330546	 Pluralibacter
 0.01	9	9	S	1334193	 [Enterobacter] lignolyticus
 0.01	7	7	S	61647	 Pluralibacter gergoviae
 0.01	16	0	G	1330545	 Lelliottia
 0.01	9	9	S	61646	 Lelliottia amnigena
 0.00	4	0	G1	2642424	 unclassified Lelliottia
 0.00	4	4	S	2153385	 Lelliottia sp. WB101
 0.00	3	3	S	1907578	 Lelliottia jeotgali
 0.01	13	0	G	2055880	 Pseudescherichia
 0.01	13	13	S	566	 Pseudescherichia vulneris
 0.01	12	0	G	1780190	 Izhakiella
 0.01	12	0	G1	2635528	 unclassified Izhakiella
 0.01	12	12	S	2579935	 Izhakiella sp. KSNA2
 0.01	8	2	G	82976	 Buttiauxella
 0.00	5	0	G1	2634062	 unclassified Buttiauxella
 0.00	5	5	S	2479367	 Buttiauxella sp. 3AFRM03
 0.00	1	1	S	82977	 Buttiauxella agrestis
 0.01	8	0	G	579	 Kluyvera
 0.01	7	7	S	61648	 Kluyvera intermedia
 0.00	1	1	S	2774055	 Kluyvera genomosp. 3
 0.01	7	0	G	158876	 Yokenella
 0.01	7	7	S	158877	 Yokenella regensburgei
 0.00	4	0	G	1335483	 Shimwellia
 0.00	4	4	S	563	 Shimwellia blattae
 0.00	3	0	G	929812	 Gibbsiella
 0.00	3	3	S	929813	 Gibbsiella quercinecans
 0.00	3	0	F1	191675	 Enterobacteriaceae incertae sedis
 0.00	3	0	F2	84563	 ant, tsetse, mealybug, aphid, etc. endosymbionts
 0.00	3	0	F3	146507	 aphid secondary symbionts
 0.00	2	0	G	568987	 Candidatus Hamiltonella
 0.00	2	2	S	138072	 Candidatus Hamiltonella defensa
 0.00	1	1	S	1199245	 secondary endosymbiont of Ctenarytaina eucalypti
 0.00	2	0	G	2055876	 Metakosakonia
 0.00	2	0	G1	2639707	 unclassified Metakosakonia
 0.00	2	2	S	2487150	 Metakosakonia sp. MRY16-398
 0.00	2	0	G	2726810	 Scandinavium
 0.00	2	2	S	1851514	 Scandinavium goeteborgense
 0.00	2	1	G	447792	 Phytobacter
 0.00	1	1	S	1972431	 Phytobacter ursingii
 0.00	1	0	G	2172100	 Limnobaculum
 0.00	1	1	S	2172103	 Limnobaculum parvum
 0.00	1	0	F1	36866	 unclassified Enterobacteriaceae
 0.00	1	1	S	2675791	 Enterobacteriaceae endosymbiont of Macroplea mutica
 0.42	538	0	F	1903411	 Yersiniaceae
 0.42	529	8	G	613	 Serratia
 0.40	510	510	S	82995	 Serratia grimesii
 0.00	3	3	S	28151	 Serratia proteamaculans
 0.00	2	1	S	614	 Serratia liquefaciens
 0.00	1	1	S1	1346614	 Serratia liquefaciens ATCC 27592
 0.00	1	1	S	615	 Serratia marcescens
 0.00	1	1	S	61652	 Serratia rubidaea
 0.00	1	1	S	82996	 Serratia plymuthica
 0.00	1	1	S	137545	 Serratia quinivorans
 0.00	1	1	S	138074	 Serratia symbiotica
 0.00	1	1	S	2741499	 Serratia surfactantfaciens
 0.01	7	0	G	629	 Yersinia
 0.00	6	0	G1	1649845	 Yersinia pseudotuberculosis complex
 0.00	6	6	S	632	 Yersinia pestis
 0.00	1	0	S	33060	 Yersinia mollaretii
 0.00	1	1	S1	349967	 Yersinia mollaretii ATCC 43969
 0.00	2	0	G	34037	 Rahnella
 0.00	2	0	S	34038	 Rahnella aquatilis
 0.00	2	2	S1	745277	 Rahnella aquatilis CIP 78.65 = ATCC 33071
 0.33	413	0	F	1903414	 Morganellaceae
 0.31	399	0	G	586	 Providencia
 0.30	385	385	S	587	 Providencia rettgeri
 0.01	13	13	S	588	 Providencia stuartii
 0.00	1	1	S	333962	 Providencia heimbachae
 0.01	9	0	G	581	 Morganella
 0.01	9	9	S	582	 Morganella morganii
 0.00	3	0	G	583	 Proteus
 0.00	2	2	S	585	 Proteus vulgaris
 0.00	1	1	S	584	 Proteus mirabilis
 0.00	2	0	G	626	 Xenorhabdus
 0.00	1	1	S	40576	 Xenorhabdus bovienii
 0.00	1	0	S	40577	 Xenorhabdus poinarii
 0.00	1	1	S1	1354304	 Xenorhabdus poinarii G6
 0.06	80	1	F	1903409	 Erwiniaceae
 0.06	73	0	G	53335	 Pantoea
 0.06	72	72	S	553	 Pantoea ananatis
 0.00	1	0	G1	2630326	 unclassified Pantoea
 0.00	1	1	S	2490851	 Pantoea sp. CCBC3-3-1
 0.00	3	0	G	551	 Erwinia
 0.00	1	1	S	55211	 Erwinia persicina
 0.00	1	0	S	338565	 Erwinia tasmaniensis
 0.00	1	1	S1	465817	 Erwinia tasmaniensis Et1/99
 0.00	1	1	S	1922217	 Candidatus Erwinia haradaeae
 0.00	3	0	G	2100764	 Mixta
 0.00	2	2	S	1615494	 Mixta intestinalis
 0.00	1	1	S	665914	 Mixta gaviniae
 0.01	11	0	F	1903410	 Pectobacteriaceae
 0.01	10	0	G	122277	 Pectobacterium
 0.01	9	9	S	180957	 Pectobacterium brasiliense
 0.00	1	1	S	2042057	 Pectobacterium polaris
 0.00	1	0	G	84565	 Sodalis
 0.00	1	1	S	1239307	 Sodalis praecaptivus
 0.00	2	0	F	1903416	 Budviciaceae
 0.00	2	0	G	82984	 Pragia
 0.00	1	1	S	82985	 Pragia fontium
 0.00	1	0	G1	2629891	 unclassified Pragia
 0.00	1	1	S	2498113	 Pragia sp. CF-458
 0.00	1	0	F	1903412	 Hafniaceae
 0.00	1	0	G	635	 Edwardsiella
 0.00	1	1	S	67780	 Edwardsiella ictaluri
 0.97	1227	0	O	72274	 Pseudomonadales
 0.90	1141	0	F	135621	 Pseudomonadaceae
 0.90	1141	428	G	286	 Pseudomonas
 0.47	599	138	G1	196821	 unclassified Pseudomonas
 0.16	204	204	S	2067572	 Pseudomonas sp. NC02
 0.13	168	168	S	2169583	 Pseudomonas sp. SXM-1
 0.03	37	37	S	1573719	 Pseudomonas sp. S35
 0.01	12	12	S	2730847	 Pseudomonas sp. ADAK13
 0.00	6	6	S	2559074	 Pseudomonas sp. S150
 0.00	5	5	S	2664899	 Pseudomonas sp. CFSAN084952
 0.00	5	5	S	1758730	 Pseudomonas sp. BIOMIG1BAC
 0.00	4	4	S	2025658	 Pseudomonas sp. NS1(2017)
 0.00	2	2	S	1573718	 Pseudomonas sp. S34
 0.00	1	1	S	1415630	 Pseudomonas sp. TKP
 0.00	1	1	S	2604941	 Pseudomonas sp. C27(2019)
 0.00	1	1	S	2605424	 Pseudomonas sp. J380
 0.00	1	1	S	1500686	 Pseudomonas sp. Os17
 0.00	1	1	S	1649877	 Pseudomonas sp. CCOS 191
 0.00	1	1	S	1294143	 Pseudomonas sp. ATCC 13867
 0.00	1	1	S	1283291	 Pseudomonas sp. URMO17WK12:I11
 0.00	1	1	S	2681983	 Pseudomonas sp. L22-9
 0.00	1	1	S	2599595	 Pseudomonas sp. NP-1
 0.00	1	1	S	1534110	 Pseudomonas sp. DR 5-09
 0.00	1	1	S	1736226	 Pseudomonas sp. Leaf58
 0.00	1	1	S	2201356	 Pseudomonas sp. 31-12
 0.00	1	1	S	2005388	 Pseudomonas sp. RU47
 0.00	1	1	S	2083053	 Pseudomonas sp. SWI44
 0.00	1	1	S	2054919	 Pseudomonas sp. S09G 359
 0.00	1	1	S	2073078	 Pseudomonas sp. DTU12.3
 0.00	1	1	S	1028989	 Pseudomonas sp. StFLB209
 0.00	1	1	S	2730848	 Pseudomonas sp. ADAK18
 0.06	70	2	G1	136843	 Pseudomonas fluorescens group
 0.03	38	38	S	47883	 Pseudomonas synxantha
 0.01	16	16	S	76758	 Pseudomonas orientalis
 0.00	5	4	S	294	 Pseudomonas fluorescens
 0.00	1	1	S1	216595	 Pseudomonas fluorescens SBW25
 0.00	4	4	S	47878	 Pseudomonas azotoformans
 0.00	3	3	S	380021	 Pseudomonas protegens
 0.00	1	1	S	29442	 Pseudomonas tolaasii
 0.00	1	1	S	76760	 Pseudomonas rhodesiae
 0.01	11	1	G1	136849	 Pseudomonas syringae group
 0.00	4	4	S	53409	 Pseudomonas coronafaciens
 0.00	3	3	S	1190415	 Pseudomonas asturiensis
 0.00	2	0	G2	251695	 Pseudomonas syringae group genomosp. 1
 0.00	2	1	S	317	 Pseudomonas syringae
 0.00	1	0	S1	321	 Pseudomonas syringae pv. syringae
 0.00	1	1	S2	1262350	 Pseudomonas syringae pv. syringae SM
 0.00	1	0	S	36746	 Pseudomonas cichorii
 0.00	1	1	S1	1441629	 Pseudomonas cichorii JBC1
 0.01	8	0	G1	136845	 Pseudomonas putida group
 0.01	7	4	S	303	 Pseudomonas putida
 0.00	1	1	S1	390235	 Pseudomonas putida W619
 0.00	1	1	S1	1081940	 Pseudomonas putida B6-2
 0.00	1	1	S1	1211579	 Pseudomonas putida NBRC 14164
 0.00	1	1	S	47880	 Pseudomonas fulva
 0.00	5	5	S	515393	 Pseudomonas yamanorum
 0.00	5	5	S	1615674	 Pseudomonas lactis
 0.00	5	0	G1	136841	 Pseudomonas aeruginosa group
 0.00	4	4	S	287	 Pseudomonas aeruginosa
 0.00	1	0	G2	627141	 Pseudomonas nitroreducens/multiresinivorans group
 0.00	1	1	S	95301	 Pseudomonas multiresinivorans
 0.00	2	2	S	437900	 Pseudomonas marincola
 0.00	1	1	S	219572	 Pseudomonas antarctica
 0.00	1	0	G1	136842	 Pseudomonas chlororaphis group
 0.00	1	0	S	587753	 Pseudomonas chlororaphis
 0.00	1	1	S1	86192	 Pseudomonas chlororaphis subsp. aurantiaca
 0.00	1	0	S	101564	 Pseudomonas alcaliphila
 0.00	1	1	S1	741155	 Pseudomonas alcaliphila JAB1
 0.00	1	1	S	46677	 Pseudomonas agarici
 0.00	1	0	G1	136846	 Pseudomonas stutzeri group
 0.00	1	0	G2	578833	 Pseudomonas stutzeri subgroup
 0.00	1	1	S	316	 Pseudomonas stutzeri
 0.00	1	1	S	157782	 Pseudomonas parafulva
 0.00	1	1	S	359110	 Pseudomonas extremaustralis
 0.00	1	0	S	312306	 Pseudomonas entomophila
 0.00	1	1	S1	384676	 Pseudomonas entomophila L48
 0.07	86	0	F	468	 Moraxellaceae
 0.05	68	0	G	475	 Moraxella
 0.05	68	68	S	34062	 Moraxella osloensis
 0.01	18	4	G	469	 Acinetobacter
 0.00	6	1	G1	909768	 Acinetobacter calcoaceticus/baumannii complex
 0.00	3	3	S	1530123	 Acinetobacter seifertii
 0.00	2	2	S	470	 Acinetobacter baumannii
 0.00	4	4	S	29430	 Acinetobacter haemolyticus
 0.00	3	3	S	1324350	 Acinetobacter equi
 0.00	1	0	G1	196816	 unclassified Acinetobacter
 0.00	1	1	S	1646498	 Acinetobacter sp. TTH0-4
 0.25	317	0	O	135625	 Pasteurellales
 0.25	317	3	F	712	 Pasteurellaceae
 0.24	303	1	G	724	 Haemophilus
 0.24	301	299	S	729	 Haemophilus parainfluenzae
 0.00	2	2	S1	862965	 Haemophilus parainfluenzae T3T1
 0.00	1	1	S	727	 Haemophilus influenzae
 0.01	7	0	G	416916	 Aggregatibacter
 0.01	7	7	S	732	 Aggregatibacter aphrophilus
 0.00	4	0	G	745	 Pasteurella
 0.00	4	0	S	747	 Pasteurella multocida
 0.00	4	0	S1	44283	 Pasteurella multocida subsp. multocida
 0.00	4	4	S2	1304873	 Pasteurella multocida subsp. multocida OH4807
 0.07	83	0	O	135614	 Xanthomonadales
